domain	phylum	class	order	family	genus	species	OTU	asv_length	numberOfUnq_BlastHits	%ID	queryCoverage	species_in_LCA	sources	V10_CKI_BC_1	V10_CKI_BC_2	V10_CKI_BC_3	V10_CKI_BC_4	V10_CKI_BC_5	V10_CKI_EB_1	V10_CKI_EB_2	V10_CKI_EB_3	V10_CKI_EB_4	V10_CKI_N_1_1	V10_CKI_N_1_2	V10_CKI_N_1_3	V10_CKI_N_1_4	V10_CKI_N_1_5	V10_CKI_N_1_DI	V10_CKI_N_1_WC	V10_CKI_N_10_1	V10_CKI_N_10_2	V10_CKI_N_10_3	V10_CKI_N_10_4	V10_CKI_N_10_5	V10_CKI_N_10_DI	V10_CKI_N_10_WC	V10_CKI_N_11_1	V10_CKI_N_11_2	V10_CKI_N_11_3	V10_CKI_N_11_4	V10_CKI_N_11_5	V10_CKI_N_11_DI	V10_CKI_N_11_WC	V10_CKI_N_12_1	V10_CKI_N_12_2	V10_CKI_N_12_3	V10_CKI_N_12_4	V10_CKI_N_12_5	V10_CKI_N_12_DI	V10_CKI_N_12_WC	V10_CKI_N_13_1	V10_CKI_N_13_2	V10_CKI_N_13_3	V10_CKI_N_13_4	V10_CKI_N_13_5	V10_CKI_N_13_DI	V10_CKI_N_13_WC	V10_CKI_N_14_1	V10_CKI_N_14_2	V10_CKI_N_14_3	V10_CKI_N_14_4	V10_CKI_N_14_5	V10_CKI_N_14_DI	V10_CKI_N_14_WC	V10_CKI_N_2_1	V10_CKI_N_2_2	V10_CKI_N_2_3	V10_CKI_N_2_4	V10_CKI_N_2_5	V10_CKI_N_2_DI	V10_CKI_N_2_WC	V10_CKI_N_3_1	V10_CKI_N_3_2	V10_CKI_N_3_3	V10_CKI_N_3_4	V10_CKI_N_3_5	V10_CKI_N_3_DI	V10_CKI_N_3_WC	V10_CKI_N_4_1	V10_CKI_N_4_2	V10_CKI_N_4_3	V10_CKI_N_4_4	V10_CKI_N_4_5	V10_CKI_N_4_DI	V10_CKI_N_4_WC	V10_CKI_N_5_1	V10_CKI_N_5_2	V10_CKI_N_5_3	V10_CKI_N_5_4	V10_CKI_N_5_5	V10_CKI_N_5_DI	V10_CKI_N_5_WC	V10_CKI_N_6_1	V10_CKI_N_6_2	V10_CKI_N_6_3	V10_CKI_N_6_4	V10_CKI_N_6_5	V10_CKI_N_6_DI	V10_CKI_N_6_WC	V10_CKI_N_7_1	V10_CKI_N_7_2	V10_CKI_N_7_3	V10_CKI_N_7_4	V10_CKI_N_7_5	V10_CKI_N_7_DI	V10_CKI_N_7_WC	V10_CKI_N_8_1	V10_CKI_N_8_2	V10_CKI_N_8_3	V10_CKI_N_8_4	V10_CKI_N_8_5	V10_CKI_N_8_DI	V10_CKI_N_8_WC	V10_CKI_N_9_1	V10_CKI_N_9_2	V10_CKI_N_9_3	V10_CKI_N_9_4	V10_CKI_N_9_5	V10_CKI_N_9_DI	V10_CKI_N_9_WC	V10_CKI_N_H_12_DI	V10_CKI_N_H_12_WC	V10_CKI_N_H_2_12_1	V10_CKI_N_H_2_12_2	V10_CKI_N_H_2_12_3	V10_CKI_N_H_2_3_1	V10_CKI_N_H_2_3_2	V10_CKI_N_H_2_3_3	V10_CKI_N_H_3_DI	V10_CKI_N_H_3_WC	V10_CKI_N_H_4_3_1	V10_CKI_N_H_4_3_2	V10_CKI_N_H_4_3_3	V10_CKI_N_H_5_12_1	V10_CKI_N_H_5_12_2	V10_CKI_N_H_5_12_3	V10_CKI_NTC_1	V10_CKI_U_1_1	V10_CKI_U_1_2	V10_CKI_U_1_3	V10_CKI_U_1_4	V10_CKI_U_1_5	V10_CKI_U_1_DI	V10_CKI_U_1_WC	V10_CKI_U_10_1	V10_CKI_U_10_2	V10_CKI_U_10_3	V10_CKI_U_10_4	V10_CKI_U_10_5	V10_CKI_U_10_DI	V10_CKI_U_10_WC	V10_CKI_U_11_1	V10_CKI_U_11_2	V10_CKI_U_11_3	V10_CKI_U_11_4	V10_CKI_U_11_5	V10_CKI_U_11_DI	V10_CKI_U_11_WC	V10_CKI_U_13_1	V10_CKI_U_13_2	V10_CKI_U_13_3	V10_CKI_U_13_4	V10_CKI_U_13_5	V10_CKI_U_13_DI	V10_CKI_U_13_WC	V10_CKI_U_14_1	V10_CKI_U_14_2	V10_CKI_U_14_3	V10_CKI_U_14_4	V10_CKI_U_14_5	V10_CKI_U_14_DI	V10_CKI_U_14_WC	V10_CKI_U_2_1	V10_CKI_U_2_2	V10_CKI_U_2_3	V10_CKI_U_2_4	V10_CKI_U_2_5	V10_CKI_U_2_DI	V10_CKI_U_2_WC	V10_CKI_U_4_1	V10_CKI_U_4_2	V10_CKI_U_4_3	V10_CKI_U_4_4	V10_CKI_U_4_5	V10_CKI_U_4_DI	V10_CKI_U_4_WC	V10_CKI_U_5_1	V10_CKI_U_5_2	V10_CKI_U_5_3	V10_CKI_U_5_4	V10_CKI_U_5_5	V10_CKI_U_5_DI	V10_CKI_U_5_WC	V10_CKI_U_7_1	V10_CKI_U_7_2	V10_CKI_U_7_3	V10_CKI_U_7_4	V10_CKI_U_7_5	V10_CKI_U_7_DI	V10_CKI_U_7_WC	V10_CKI_U_8_1	V10_CKI_U_8_2	V10_CKI_U_8_3	V10_CKI_U_8_4	V10_CKI_U_8_5	V10_CKI_U_8_DI	V10_CKI_U_8_WC	V10_CKI_V_6_1	V10_CKI_V_6_2	V10_CKI_V_6_3	V10_CKI_V_6_4	V10_CKI_V_6_5	V10_CKI_V_6_DI	V10_CKI_V_6_WC	V10_CKI_V_9_1	V10_CKI_V_9_2	V10_CKI_V_9_3	V10_CKI_V_9_4	V10_CKI_V_9_5	V10_CKI_V_9_DI	V10_CKI_V_9_WC
Unknown	Unknown	Teleostei	Atheriniformes	Atherinidae	Atherinomorus	Atherinomorus sp.	ASV_1090	169	50	98.817	100	Atherinomorus sp.	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Beloniformes	Hemiramphidae	Hyporhamphus	dropped	ASV_1091	167	3	98.802	100	Hyporhamphus affinis, Hyporhamphus dussumieri	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	385	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Symbolophorus	Symbolophorus evermanni	ASV_1092	173	5	99.422	100	Symbolophorus evermanni	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Scombriformes	Scombridae	Thunnus	dropped	ASV_1093	168	283	99.405	100	Thunnus thynnus, Thunnus orientalis, Thunnus alalunga	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Eupercaria/misc	Sparidae	Pagrus	dropped	ASV_1094	170	45	100.0	100	Pagrus auratus, Pagrus major	fishbase	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	2	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Eupercaria/misc	Labridae	Austrolabrus	Austrolabrus maculatus	ASV_1095	171	8	100.0	100	Austrolabrus maculatus	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	81	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Clupeiformes	Spratelloididae	Spratelloides	Spratelloides gracilis	ASV_1096	171	10	98.246	100	Spratelloides gracilis	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Clupeiformes	Spratelloididae	Spratelloides	Spratelloides gracilis	ASV_1097	171	10	98.246	100	Spratelloides gracilis	fishbase	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Ovalentaria/misc	Pomacentridae	Pomacentrus	dropped	ASV_1098	169	285	99.408	100	Pomacentrus vaiuli, Pomacentrus wardi, Pomacentrus sp., Pomacentrus philippinus	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Stomiiformes	Phosichthyidae	dropped	dropped	ASV_1099	167	11	99.401	100	Woodsia nonsuchae, Vinciguerria nimbaria	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Ceratoscopelus	dropped	ASV_1101	172	27	98.837	100	Ceratoscopelus warmingii, Ceratoscopelus townsendi	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Eupercaria/misc	Sparidae	dropped	dropped	ASV_1102	169	32	98.824	100	Pagrus auratus, Pagrus pagrus, Parargyrops edita, Pagrus major	fishbase	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	363	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Ovalentaria/misc	Pomacentridae	Pomacentrus	dropped	ASV_1103	169	285	99.408	100	Pomacentrus vaiuli, Pomacentrus wardi, Pomacentrus sp., Pomacentrus philippinus	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Lampanyctus	dropped	ASV_1105	172	98	98.256	100	Lampanyctus fernae, Lampanyctus sp., Lampanyctus ritteri, Lampanyctus tenuiformis	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Carangiformes	Echeneidae	Remora	Remora osteochir	ASV_1107	168	41	100.0	100	Remora osteochir	fishbase	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	7	350	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Eupercaria/misc	Labridae	Coris	Coris aygula	ASV_1111	167	16	92.814	100	Coris aygula	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Bolinichthys	Bolinichthys photothorax	ASV_1112	171	20	99.415	100	Bolinichthys photothorax	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Eupercaria/misc	Sparidae	dropped	dropped	ASV_1113	169	45	99.412	100	Pagrus auratus, Pagrus pagrus, Parargyrops edita, Pagrus major	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0
Unknown	Unknown	Teleostei	Stomiiformes	Gonostomatidae	Cyclothone	dropped	ASV_1114	167	10	99.401	100	Cyclothone microdon, Cyclothone pygmaea, Cyclothone sp.	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	66	127	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Diaphus	Diaphus perspicillatus	ASV_1115	172	74	98.837	100	Diaphus perspicillatus	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Lampanyctus	dropped	ASV_1117	171	62	97.093	100	Lampanyctus australis, Lampanyctus alatus	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
